Year,Month,Day,Hour,Minute,Second,"Temp, °C (S/N: 20343782)"
2023,6,21,10,20,0,19.651
2023,6,21,10,30,0,19.651
2023,6,21,10,40,0,19.651
2023,6,21,10,50,0,19.627
2023,6,21,11,0,0,19.627
2023,6,21,11,10,0,19.555
2023,6,21,11,20,0,19.532
2023,6,21,11,30,0,19.532
2023,6,21,11,40,0,19.532
2023,6,21,11,50,0,19.555
2023,6,21,12,0,0,19.555
2023,6,21,12,10,0,19.555
2023,6,21,12,20,0,19.603
2023,6,21,12,30,0,19.651
2023,6,21,12,40,0,19.698
2023,6,21,12,50,0,19.722
2023,6,21,13,0,0,19.746
2023,6,21,13,10,0,19.746
2023,6,21,13,20,0,19.746
2023,6,21,13,30,0,19.793
2023,6,21,13,40,0,19.77
2023,6,21,13,50,0,19.77
2023,6,21,14,0,0,19.793
2023,6,21,14,10,0,19.817
2023,6,21,14,20,0,19.817
2023,6,21,14,30,0,19.841
2023,6,21,14,40,0,19.865
2023,6,21,14,50,0,19.865
2023,6,21,15,0,0,19.888
2023,6,21,15,10,0,19.936
2023,6,21,15,20,0,19.936
2023,6,21,15,30,0,19.984
2023,6,21,15,40,0,19.984
2023,6,21,15,50,0,20.055
2023,6,21,16,0,0,20.079
2023,6,21,16,10,0,20.126
2023,6,21,16,20,0,20.174
2023,6,21,16,30,0,20.174
2023,6,21,16,40,0,20.222
2023,6,21,16,50,0,20.269
2023,6,21,17,0,0,20.293
2023,6,21,17,10,0,20.269
2023,6,21,17,20,0,20.341
2023,6,21,17,30,0,20.341
2023,6,21,17,40,0,20.388
2023,6,21,17,50,0,20.388
2023,6,21,18,0,0,20.412
2023,6,21,18,10,0,20.412
2023,6,21,18,20,0,20.412
2023,6,21,18,30,0,20.46
2023,6,21,18,40,0,20.555
2023,6,21,18,50,0,20.65
2023,6,21,19,0,0,20.698
2023,6,21,19,10,0,20.865
2023,6,21,19,20,0,20.841
2023,6,21,19,30,0,20.841
2023,6,21,19,40,0,20.913
2023,6,21,19,50,0,20.984
2023,6,21,20,0,0,21.056
2023,6,21,20,10,0,21.103
2023,6,21,20,20,0,21.103
2023,6,21,20,30,0,21.151
2023,6,21,20,40,0,21.199
2023,6,21,20,50,0,20.984
2023,6,21,21,0,0,21.079
2023,6,21,21,10,0,21.103
2023,6,21,21,20,0,21.103
2023,6,21,21,30,0,21.127
2023,6,21,21,40,0,21.056
2023,6,21,21,50,0,21.032
2023,6,21,22,0,0,20.984
2023,6,21,22,10,0,20.984
2023,6,21,22,20,0,20.984
2023,6,21,22,30,0,20.984
2023,6,21,22,40,0,20.984
2023,6,21,22,50,0,20.984
2023,6,21,23,0,0,20.984
2023,6,21,23,10,0,20.984
2023,6,21,23,20,0,20.984
2023,6,21,23,30,0,20.984
2023,6,21,23,40,0,20.984
2023,6,21,23,50,0,20.96
2023,6,22,0,0,0,20.936
2023,6,22,0,10,0,20.936
2023,6,22,0,20,0,20.913
2023,6,22,0,30,0,20.889
2023,6,22,0,40,0,20.865
2023,6,22,0,50,0,20.865
2023,6,22,1,0,0,20.841
2023,6,22,1,10,0,20.841
2023,6,22,1,20,0,20.817
2023,6,22,1,30,0,20.817
2023,6,22,1,40,0,20.817
2023,6,22,1,50,0,20.793
2023,6,22,2,0,0,20.793
2023,6,22,2,10,0,20.77
2023,6,22,2,20,0,20.77
2023,6,22,2,30,0,20.746
2023,6,22,2,40,0,20.746
2023,6,22,2,50,0,20.698
2023,6,22,3,0,0,20.698
2023,6,22,3,10,0,20.698
2023,6,22,3,20,0,20.674
2023,6,22,3,30,0,20.674
2023,6,22,3,40,0,20.65
2023,6,22,3,50,0,20.65
2023,6,22,4,0,0,20.65
2023,6,22,4,10,0,20.65
2023,6,22,4,20,0,20.65
2023,6,22,4,30,0,20.65
2023,6,22,4,40,0,20.65
2023,6,22,4,50,0,20.65
2023,6,22,5,0,0,20.65
2023,6,22,5,10,0,20.627
2023,6,22,5,20,0,20.627
2023,6,22,5,30,0,20.627
2023,6,22,5,40,0,20.627
2023,6,22,5,50,0,20.603
2023,6,22,6,0,0,20.603
2023,6,22,6,10,0,20.603
2023,6,22,6,20,0,20.579
2023,6,22,6,30,0,20.579
2023,6,22,6,40,0,20.555
2023,6,22,6,50,0,20.531
2023,6,22,7,0,0,20.531
2023,6,22,7,10,0,20.531
2023,6,22,7,20,0,20.507
2023,6,22,7,30,0,20.507
2023,6,22,7,40,0,20.507
2023,6,22,7,50,0,20.507
2023,6,22,8,0,0,20.484
2023,6,22,8,10,0,20.484
2023,6,22,8,20,0,20.46
2023,6,22,8,30,0,20.46
2023,6,22,8,40,0,20.46
2023,6,22,8,50,0,20.46
2023,6,22,9,0,0,20.436
2023,6,22,9,10,0,20.436
2023,6,22,9,20,0,20.436
2023,6,22,9,30,0,20.436
2023,6,22,9,40,0,20.412
2023,6,22,9,50,0,20.412
2023,6,22,10,0,0,20.436
2023,6,22,10,10,0,20.412
2023,6,22,10,20,0,20.412
2023,6,22,10,30,0,20.412
2023,6,22,10,40,0,20.436
2023,6,22,10,50,0,20.436
2023,6,22,11,0,0,20.436
2023,6,22,11,10,0,20.436
2023,6,22,11,20,0,20.436
2023,6,22,11,30,0,20.436
2023,6,22,11,40,0,20.46
2023,6,22,11,50,0,20.46
2023,6,22,12,0,0,20.46
2023,6,22,12,10,0,20.46
2023,6,22,12,20,0,20.46
2023,6,22,12,30,0,20.484
2023,6,22,12,40,0,20.484
2023,6,22,12,50,0,20.507
2023,6,22,13,0,0,20.507
2023,6,22,13,10,0,20.531
2023,6,22,13,20,0,20.579
2023,6,22,13,30,0,20.627
2023,6,22,13,40,0,20.65
2023,6,22,13,50,0,20.698
2023,6,22,14,0,0,20.722
2023,6,22,14,10,0,20.722
2023,6,22,14,20,0,20.698
2023,6,22,14,30,0,20.722
2023,6,22,14,40,0,20.698
2023,6,22,14,50,0,20.698
2023,6,22,15,0,0,20.698
2023,6,22,15,10,0,20.674
2023,6,22,15,20,0,20.65
2023,6,22,15,30,0,20.65
2023,6,22,15,40,0,20.674
2023,6,22,15,50,0,20.65
2023,6,22,16,0,0,20.674
2023,6,22,16,10,0,20.65
2023,6,22,16,20,0,20.65
2023,6,22,16,30,0,20.65
2023,6,22,16,40,0,20.627
2023,6,22,16,50,0,20.65
2023,6,22,17,0,0,20.65
2023,6,22,17,10,0,20.65
2023,6,22,17,20,0,20.65
2023,6,22,17,30,0,20.674
2023,6,22,17,40,0,20.722
2023,6,22,17,50,0,20.722
2023,6,22,18,0,0,20.77
2023,6,22,18,10,0,20.77
2023,6,22,18,20,0,20.77
2023,6,22,18,30,0,20.793
2023,6,22,18,40,0,20.77
2023,6,22,18,50,0,20.77
2023,6,22,19,0,0,20.817
2023,6,22,19,10,0,20.865
2023,6,22,19,20,0,20.889
2023,6,22,19,30,0,20.936
2023,6,22,19,40,0,20.936
2023,6,22,19,50,0,20.889
2023,6,22,20,0,0,20.936
2023,6,22,20,10,0,20.984
2023,6,22,20,20,0,21.008
2023,6,22,20,30,0,21.008
2023,6,22,20,40,0,20.96
2023,6,22,20,50,0,20.936
2023,6,22,21,0,0,20.913
2023,6,22,21,10,0,20.889
2023,6,22,21,20,0,20.936
2023,6,22,21,30,0,20.936
2023,6,22,21,40,0,20.889
2023,6,22,21,50,0,20.841
2023,6,22,22,0,0,20.841
2023,6,22,22,10,0,20.817
2023,6,22,22,20,0,20.817
2023,6,22,22,30,0,20.865
2023,6,22,22,40,0,20.889
2023,6,22,22,50,0,20.817
2023,6,22,23,0,0,20.793
2023,6,22,23,10,0,20.793
2023,6,22,23,20,0,20.77
2023,6,22,23,30,0,20.77
2023,6,22,23,40,0,20.77
2023,6,22,23,50,0,20.746
2023,6,23,0,0,0,20.746
2023,6,23,0,10,0,20.746
2023,6,23,0,20,0,20.746
2023,6,23,0,30,0,20.746
2023,6,23,0,40,0,20.746
2023,6,23,0,50,0,20.746
2023,6,23,1,0,0,20.746
2023,6,23,1,10,0,20.746
2023,6,23,1,20,0,20.722
2023,6,23,1,30,0,20.746
2023,6,23,1,40,0,20.746
2023,6,23,1,50,0,20.722
2023,6,23,2,0,0,20.722
2023,6,23,2,10,0,20.722
2023,6,23,2,20,0,20.722
2023,6,23,2,30,0,20.722
2023,6,23,2,40,0,20.722
2023,6,23,2,50,0,20.698
2023,6,23,3,0,0,20.722
2023,6,23,3,10,0,20.722
2023,6,23,3,20,0,20.722
2023,6,23,3,30,0,20.722
2023,6,23,3,40,0,20.722
2023,6,23,3,50,0,20.722
2023,6,23,4,0,0,20.722
2023,6,23,4,10,0,20.722
2023,6,23,4,20,0,20.722
2023,6,23,4,30,0,20.722
2023,6,23,4,40,0,20.722
2023,6,23,4,50,0,20.698
2023,6,23,5,0,0,20.698
2023,6,23,5,10,0,20.698
2023,6,23,5,20,0,20.698
2023,6,23,5,30,0,20.698
2023,6,23,5,40,0,20.698
2023,6,23,5,50,0,20.698
2023,6,23,6,0,0,20.698
2023,6,23,6,10,0,20.698
2023,6,23,6,20,0,20.698
2023,6,23,6,30,0,20.674
2023,6,23,6,40,0,20.698
2023,6,23,6,50,0,20.674
2023,6,23,7,0,0,20.674
2023,6,23,7,10,0,20.674
2023,6,23,7,20,0,20.674
2023,6,23,7,30,0,20.674
2023,6,23,7,40,0,20.674
2023,6,23,7,50,0,20.65
2023,6,23,8,0,0,20.65
2023,6,23,8,10,0,20.674
2023,6,23,8,20,0,20.65
2023,6,23,8,30,0,20.65
2023,6,23,8,40,0,20.65
2023,6,23,8,50,0,20.65
2023,6,23,9,0,0,20.65
2023,6,23,9,10,0,20.65
2023,6,23,9,20,0,20.65
2023,6,23,9,30,0,20.65
2023,6,23,9,40,0,20.627
2023,6,23,9,50,0,20.627
2023,6,23,10,0,0,20.627
2023,6,23,10,10,0,20.65
2023,6,23,10,20,0,20.627
2023,6,23,10,30,0,20.627
2023,6,23,10,40,0,20.627
2023,6,23,10,50,0,20.627
2023,6,23,11,0,0,20.627
2023,6,23,11,10,0,20.627
2023,6,23,11,20,0,20.627
2023,6,23,11,30,0,20.627
2023,6,23,11,40,0,20.65
2023,6,23,11,50,0,20.65
2023,6,23,12,0,0,20.698
2023,6,23,12,10,0,20.746
2023,6,23,12,20,0,20.793
2023,6,23,12,30,0,20.793
2023,6,23,12,40,0,20.817
2023,6,23,12,50,0,20.841
2023,6,23,13,0,0,20.841
2023,6,23,13,10,0,20.841
2023,6,23,13,20,0,20.841
2023,6,23,13,30,0,20.865
2023,6,23,13,40,0,20.865
2023,6,23,13,50,0,20.913
2023,6,23,14,0,0,20.913
2023,6,23,14,10,0,20.913
2023,6,23,14,20,0,20.936
2023,6,23,14,30,0,20.936
2023,6,23,14,40,0,20.936
2023,6,23,14,50,0,20.936
2023,6,23,15,0,0,20.96
2023,6,23,15,10,0,20.96
2023,6,23,15,20,0,20.96
2023,6,23,15,30,0,20.96
2023,6,23,15,40,0,20.96
2023,6,23,15,50,0,20.936
2023,6,23,16,0,0,20.913
2023,6,23,16,10,0,20.913
2023,6,23,16,20,0,20.936
2023,6,23,16,30,0,20.889
2023,6,23,16,40,0,20.889
2023,6,23,16,50,0,20.889
2023,6,23,17,0,0,20.889
2023,6,23,17,10,0,20.889
2023,6,23,17,20,0,20.889
2023,6,23,17,30,0,20.865
2023,6,23,17,40,0,20.865
2023,6,23,17,50,0,20.865
2023,6,23,18,0,0,20.865
2023,6,23,18,10,0,20.865
2023,6,23,18,20,0,20.841
2023,6,23,18,30,0,20.817
2023,6,23,18,40,0,20.817
2023,6,23,18,50,0,20.817
2023,6,23,19,0,0,20.841
2023,6,23,19,10,0,20.889
2023,6,23,19,20,0,20.889
2023,6,23,19,30,0,20.889
2023,6,23,19,40,0,20.889
2023,6,23,19,50,0,20.889
2023,6,23,20,0,0,20.865
2023,6,23,20,10,0,20.865
2023,6,23,20,20,0,20.865
2023,6,23,20,30,0,20.865
2023,6,23,20,40,0,20.865
2023,6,23,20,50,0,20.865
2023,6,23,21,0,0,20.865
2023,6,23,21,10,0,20.889
2023,6,23,21,20,0,20.865
2023,6,23,21,30,0,20.889
2023,6,23,21,40,0,20.889
2023,6,23,21,50,0,20.913
2023,6,23,22,0,0,20.913
2023,6,23,22,10,0,20.913
2023,6,23,22,20,0,20.913
2023,6,23,22,30,0,20.936
2023,6,23,22,40,0,20.936
2023,6,23,22,50,0,20.96
2023,6,23,23,0,0,20.96
2023,6,23,23,10,0,20.96
2023,6,23,23,20,0,20.984
2023,6,23,23,30,0,20.96
2023,6,23,23,40,0,20.96
2023,6,23,23,50,0,20.96
2023,6,24,0,0,0,20.96
2023,6,24,0,10,0,20.96
2023,6,24,0,20,0,20.96
2023,6,24,0,30,0,20.96
2023,6,24,0,40,0,20.96
2023,6,24,0,50,0,20.984
2023,6,24,1,0,0,20.984
2023,6,24,1,10,0,20.984
2023,6,24,1,20,0,20.984
2023,6,24,1,30,0,20.984
2023,6,24,1,40,0,20.984
2023,6,24,1,50,0,20.984
2023,6,24,2,0,0,20.984
2023,6,24,2,10,0,20.984
2023,6,24,2,20,0,20.984
2023,6,24,2,30,0,20.984
2023,6,24,2,40,0,20.984
2023,6,24,2,50,0,20.984
2023,6,24,3,0,0,21.008
2023,6,24,3,10,0,21.008
2023,6,24,3,20,0,21.008
2023,6,24,3,30,0,21.008
2023,6,24,3,40,0,21.008
2023,6,24,3,50,0,21.008
2023,6,24,4,0,0,21.008
2023,6,24,4,10,0,21.008
2023,6,24,4,20,0,21.032
2023,6,24,4,30,0,21.032
2023,6,24,4,40,0,21.032
2023,6,24,4,50,0,21.032
2023,6,24,5,0,0,21.032
2023,6,24,5,10,0,21.032
2023,6,24,5,20,0,21.032
2023,6,24,5,30,0,21.032
2023,6,24,5,40,0,21.032
2023,6,24,5,50,0,21.032
2023,6,24,6,0,0,21.056
2023,6,24,6,10,0,21.032
2023,6,24,6,20,0,21.056
2023,6,24,6,30,0,21.032
2023,6,24,6,40,0,21.032
2023,6,24,6,50,0,21.032
2023,6,24,7,0,0,21.032
2023,6,24,7,10,0,21.032
2023,6,24,7,20,0,21.032
2023,6,24,7,30,0,21.032
2023,6,24,7,40,0,21.032
2023,6,24,7,50,0,21.032
2023,6,24,8,0,0,21.032
2023,6,24,8,10,0,21.008
2023,6,24,8,20,0,21.008
2023,6,24,8,30,0,21.008
2023,6,24,8,40,0,21.008
2023,6,24,8,50,0,21.008
2023,6,24,9,0,0,21.008
2023,6,24,9,10,0,21.008
2023,6,24,9,20,0,21.008
2023,6,24,9,30,0,21.008
2023,6,24,9,40,0,21.008
2023,6,24,9,50,0,21.008
2023,6,24,10,0,0,21.008
2023,6,24,10,10,0,21.032
2023,6,24,10,20,0,21.032
2023,6,24,10,30,0,21.032
2023,6,24,10,40,0,21.032
2023,6,24,10,50,0,21.056
2023,6,24,11,0,0,21.056
2023,6,24,11,10,0,21.056
2023,6,24,11,20,0,21.079
2023,6,24,11,30,0,21.103
2023,6,24,11,40,0,21.103
2023,6,24,11,50,0,21.127
2023,6,24,12,0,0,21.175
2023,6,24,12,10,0,21.175
2023,6,24,12,20,0,21.294
2023,6,24,12,30,0,21.223
2023,6,24,12,40,0,21.27
2023,6,24,12,50,0,21.342
2023,6,24,13,0,0,21.318
2023,6,24,13,10,0,21.294
2023,6,24,13,20,0,21.366
2023,6,24,13,30,0,21.366
2023,6,24,13,40,0,21.39
2023,6,24,13,50,0,21.413
2023,6,24,14,0,0,21.437
2023,6,24,14,10,0,21.39
2023,6,24,14,20,0,21.413
2023,6,24,14,30,0,21.437
2023,6,24,14,40,0,21.461
2023,6,24,14,50,0,21.509
2023,6,24,15,0,0,21.461
2023,6,24,15,10,0,21.461
2023,6,24,15,20,0,21.437
2023,6,24,15,30,0,21.461
2023,6,24,15,40,0,21.461
2023,6,24,15,50,0,21.461
2023,6,24,16,0,0,21.461
2023,6,24,16,10,0,21.485
2023,6,24,16,20,0,21.485
2023,6,24,16,30,0,21.485
2023,6,24,16,40,0,21.533
2023,6,24,16,50,0,21.533
2023,6,24,17,0,0,21.533
2023,6,24,17,10,0,21.509
2023,6,24,17,20,0,21.509
2023,6,24,17,30,0,21.628
2023,6,24,17,40,0,21.581
2023,6,24,17,50,0,21.509
2023,6,24,18,0,0,21.533
2023,6,24,18,10,0,21.604
2023,6,24,18,20,0,21.604
2023,6,24,18,30,0,21.604
2023,6,24,18,40,0,21.748
2023,6,24,18,50,0,21.604
2023,6,24,19,0,0,21.987
2023,6,24,19,10,0,21.987
2023,6,24,19,20,0,21.963
2023,6,24,19,30,0,21.748
2023,6,24,19,40,0,21.867
2023,6,24,19,50,0,21.795
2023,6,24,20,0,0,21.891
2023,6,24,20,10,0,21.987
2023,6,24,20,20,0,21.843
2023,6,24,20,30,0,21.867
2023,6,24,20,40,0,21.795
2023,6,24,20,50,0,21.891
2023,6,24,21,0,0,21.843
2023,6,24,21,10,0,21.819
2023,6,24,21,20,0,21.819
2023,6,24,21,30,0,22.202
2023,6,24,21,40,0,22.537
2023,6,24,21,50,0,22.585
2023,6,24,22,0,0,22.585
2023,6,24,22,10,0,22.585
2023,6,24,22,20,0,22.561
2023,6,24,22,30,0,22.609
2023,6,24,22,40,0,22.633
2023,6,24,22,50,0,22.657
2023,6,24,23,0,0,22.705
2023,6,24,23,10,0,22.753
2023,6,24,23,20,0,22.824
2023,6,24,23,30,0,22.872
2023,6,24,23,40,0,22.872
2023,6,24,23,50,0,22.92
2023,6,25,0,0,0,22.92
2023,6,25,0,10,0,22.896
2023,6,25,0,20,0,22.848
2023,6,25,0,30,0,22.729
2023,6,25,0,40,0,22.776
2023,6,25,0,50,0,22.753
2023,6,25,1,0,0,22.657
2023,6,25,1,10,0,22.681
2023,6,25,1,20,0,22.657
2023,6,25,1,30,0,22.513
2023,6,25,1,40,0,22.513
2023,6,25,1,50,0,22.537
2023,6,25,2,0,0,22.489
2023,6,25,2,10,0,22.561
2023,6,25,2,20,0,22.489
2023,6,25,2,30,0,22.537
2023,6,25,2,40,0,22.465
2023,6,25,2,50,0,22.489
2023,6,25,3,0,0,22.465
2023,6,25,3,10,0,22.345
2023,6,25,3,20,0,22.274
2023,6,25,3,30,0,22.178
2023,6,25,3,40,0,22.13
2023,6,25,3,50,0,22.154
2023,6,25,4,0,0,22.13
2023,6,25,4,10,0,22.13
2023,6,25,4,20,0,22.082
2023,6,25,4,30,0,21.987
2023,6,25,4,40,0,21.915
2023,6,25,4,50,0,21.867
2023,6,25,5,0,0,21.867
2023,6,25,5,10,0,21.819
2023,6,25,5,20,0,21.795
2023,6,25,5,30,0,21.748
2023,6,25,5,40,0,21.7
2023,6,25,5,50,0,21.676
2023,6,25,6,0,0,21.652
2023,6,25,6,10,0,21.628
2023,6,25,6,20,0,21.604
2023,6,25,6,30,0,21.604
2023,6,25,6,40,0,21.604
2023,6,25,6,50,0,21.581
2023,6,25,7,0,0,21.557
2023,6,25,7,10,0,21.533
2023,6,25,7,20,0,21.509
2023,6,25,7,30,0,21.485
2023,6,25,7,40,0,21.485
2023,6,25,7,50,0,21.461
2023,6,25,8,0,0,21.461
2023,6,25,8,10,0,21.437
2023,6,25,8,20,0,21.437
2023,6,25,8,30,0,21.413
2023,6,25,8,40,0,21.413
2023,6,25,8,50,0,21.39
2023,6,25,9,0,0,21.366
2023,6,25,9,10,0,21.342
2023,6,25,9,20,0,21.318
2023,6,25,9,30,0,21.318
2023,6,25,9,40,0,21.294
2023,6,25,9,50,0,21.294
2023,6,25,10,0,0,21.294
2023,6,25,10,10,0,21.294
2023,6,25,10,20,0,21.294
2023,6,25,10,30,0,21.294
2023,6,25,10,40,0,21.294
2023,6,25,10,50,0,21.294
2023,6,25,11,0,0,21.294
2023,6,25,11,10,0,21.318
2023,6,25,11,20,0,21.294
2023,6,25,11,30,0,21.318
2023,6,25,11,40,0,21.318
2023,6,25,11,50,0,21.318
2023,6,25,12,0,0,21.342
2023,6,25,12,10,0,21.366
2023,6,25,12,20,0,21.366
2023,6,25,12,30,0,21.461
2023,6,25,12,40,0,21.485
2023,6,25,12,50,0,21.485
2023,6,25,13,0,0,21.533
2023,6,25,13,10,0,21.581
2023,6,25,13,20,0,21.676
2023,6,25,13,30,0,21.652
2023,6,25,13,40,0,21.676
2023,6,25,13,50,0,21.748
2023,6,25,14,0,0,21.748
2023,6,25,14,10,0,21.748
2023,6,25,14,20,0,21.867
2023,6,25,14,30,0,22.298
2023,6,25,14,40,0,22.345
2023,6,25,14,50,0,21.891
2023,6,25,15,0,0,22.298
2023,6,25,15,10,0,22.226
2023,6,25,15,20,0,22.369
2023,6,25,15,30,0,22.369
2023,6,25,15,40,0,22.465
2023,6,25,15,50,0,22.585
2023,6,25,16,0,0,22.609
2023,6,25,16,10,0,22.513
2023,6,25,16,20,0,22.393
2023,6,25,16,30,0,22.489
2023,6,25,16,40,0,22.585
2023,6,25,16,50,0,22.609
2023,6,25,17,0,0,22.681
2023,6,25,17,10,0,22.657
2023,6,25,17,20,0,22.609
2023,6,25,17,30,0,22.681
2023,6,25,17,40,0,22.633
2023,6,25,17,50,0,22.585
2023,6,25,18,0,0,22.561
2023,6,25,18,10,0,22.465
2023,6,25,18,20,0,22.657
2023,6,25,18,30,0,22.681
2023,6,25,18,40,0,22.705
2023,6,25,18,50,0,22.729
2023,6,25,19,0,0,22.848
2023,6,25,19,10,0,22.753
2023,6,25,19,20,0,22.729
2023,6,25,19,30,0,22.824
2023,6,25,19,40,0,22.753
2023,6,25,19,50,0,22.872
2023,6,25,20,0,0,22.896
2023,6,25,20,10,0,22.872
2023,6,25,20,20,0,22.896
2023,6,25,20,30,0,22.944
2023,6,25,20,40,0,22.896
2023,6,25,20,50,0,22.848
2023,6,25,21,0,0,22.896
2023,6,25,21,10,0,22.896
2023,6,25,21,20,0,22.872
2023,6,25,21,30,0,22.848
2023,6,25,21,40,0,22.8
2023,6,25,21,50,0,22.776
2023,6,25,22,0,0,22.753
2023,6,25,22,10,0,22.681
2023,6,25,22,20,0,22.705
2023,6,25,22,30,0,22.705
2023,6,25,22,40,0,22.705
2023,6,25,22,50,0,22.705
2023,6,25,23,0,0,22.681
2023,6,25,23,10,0,22.657
2023,6,25,23,20,0,22.657
2023,6,25,23,30,0,22.657
2023,6,25,23,40,0,22.657
2023,6,25,23,50,0,22.657
2023,6,26,0,0,0,22.633
2023,6,26,0,10,0,22.633
2023,6,26,0,20,0,22.633
2023,6,26,0,30,0,22.609
2023,6,26,0,40,0,22.609
2023,6,26,0,50,0,22.609
2023,6,26,1,0,0,22.585
2023,6,26,1,10,0,22.585
2023,6,26,1,20,0,22.609
2023,6,26,1,30,0,22.609
2023,6,26,1,40,0,22.609
2023,6,26,1,50,0,22.609
2023,6,26,2,0,0,22.609
2023,6,26,2,10,0,22.609
2023,6,26,2,20,0,22.609
2023,6,26,2,30,0,22.585
2023,6,26,2,40,0,22.585
2023,6,26,2,50,0,22.561
2023,6,26,3,0,0,22.561
2023,6,26,3,10,0,22.561
2023,6,26,3,20,0,22.561
2023,6,26,3,30,0,22.537
2023,6,26,3,40,0,22.513
2023,6,26,3,50,0,22.465
2023,6,26,4,0,0,22.465
2023,6,26,4,10,0,22.441
2023,6,26,4,20,0,22.417
2023,6,26,4,30,0,22.393
2023,6,26,4,40,0,22.393
2023,6,26,4,50,0,22.369
2023,6,26,5,0,0,22.369
2023,6,26,5,10,0,22.345
2023,6,26,5,20,0,22.321
2023,6,26,5,30,0,22.321
2023,6,26,5,40,0,22.321
2023,6,26,5,50,0,22.298
2023,6,26,6,0,0,22.298
2023,6,26,6,10,0,22.298
2023,6,26,6,20,0,22.274
2023,6,26,6,30,0,22.274
2023,6,26,6,40,0,22.274
2023,6,26,6,50,0,22.274
2023,6,26,7,0,0,22.274
2023,6,26,7,10,0,22.274
2023,6,26,7,20,0,22.274
2023,6,26,7,30,0,22.274
2023,6,26,7,40,0,22.274
2023,6,26,7,50,0,22.274
2023,6,26,8,0,0,22.274
2023,6,26,8,10,0,22.274
2023,6,26,8,20,0,22.274
2023,6,26,8,30,0,22.274
2023,6,26,8,40,0,22.25
2023,6,26,8,50,0,22.25
2023,6,26,9,0,0,22.25
2023,6,26,9,10,0,22.274
2023,6,26,9,20,0,22.298
2023,6,26,9,30,0,22.274
2023,6,26,9,40,0,22.298
2023,6,26,9,50,0,22.298
2023,6,26,10,0,0,22.298
2023,6,26,10,10,0,22.274
2023,6,26,10,20,0,22.274
2023,6,26,10,30,0,22.298
2023,6,26,10,40,0,22.321
2023,6,26,10,50,0,22.321
2023,6,26,11,0,0,22.321
2023,6,26,11,10,0,22.345
2023,6,26,11,20,0,22.345
2023,6,26,11,30,0,22.369
2023,6,26,11,40,0,22.393
2023,6,26,11,50,0,22.417
2023,6,26,12,0,0,22.417
2023,6,26,12,10,0,22.417
2023,6,26,12,20,0,22.417
2023,6,26,12,30,0,22.417
2023,6,26,12,40,0,22.417
2023,6,26,12,50,0,22.393
2023,6,26,13,0,0,22.393
2023,6,26,13,10,0,22.393
2023,6,26,13,20,0,22.393
2023,6,26,13,30,0,22.393
2023,6,26,13,40,0,22.393
2023,6,26,13,50,0,22.417
2023,6,26,14,0,0,22.441
2023,6,26,14,10,0,22.417
2023,6,26,14,20,0,22.393
2023,6,26,14,30,0,22.441
2023,6,26,14,40,0,22.537
2023,6,26,14,50,0,22.489
2023,6,26,15,0,0,22.489
2023,6,26,15,10,0,22.465
2023,6,26,15,20,0,22.489
2023,6,26,15,30,0,22.465
2023,6,26,15,40,0,22.513
2023,6,26,15,50,0,22.513
2023,6,26,16,0,0,22.537
2023,6,26,16,10,0,22.561
2023,6,26,16,20,0,22.513
2023,6,26,16,30,0,22.537
2023,6,26,16,40,0,22.537
2023,6,26,16,50,0,22.537
2023,6,26,17,0,0,22.561
2023,6,26,17,10,0,22.585
2023,6,26,17,20,0,22.585
2023,6,26,17,30,0,22.609
2023,6,26,17,40,0,22.633
2023,6,26,17,50,0,22.705
2023,6,26,18,0,0,22.8
2023,6,26,18,10,0,22.824
2023,6,26,18,20,0,22.848
2023,6,26,18,30,0,22.896
2023,6,26,18,40,0,22.92
2023,6,26,18,50,0,22.944
2023,6,26,19,0,0,22.968
2023,6,26,19,10,0,22.992
2023,6,26,19,20,0,23.016
2023,6,26,19,30,0,23.064
2023,6,26,19,40,0,23.088
2023,6,26,19,50,0,23.112
2023,6,26,20,0,0,23.064
2023,6,26,20,10,0,23.04
2023,6,26,20,20,0,23.016
2023,6,26,20,30,0,22.992
2023,6,26,20,40,0,22.992
2023,6,26,20,50,0,22.92
2023,6,26,21,0,0,22.944
2023,6,26,21,10,0,22.968
2023,6,26,21,20,0,22.944
2023,6,26,21,30,0,22.944
2023,6,26,21,40,0,22.944
2023,6,26,21,50,0,22.92
2023,6,26,22,0,0,22.968
2023,6,26,22,10,0,23.016
2023,6,26,22,20,0,23.016
2023,6,26,22,30,0,23.016
2023,6,26,22,40,0,22.992
2023,6,26,22,50,0,22.944
2023,6,26,23,0,0,22.92
2023,6,26,23,10,0,22.872
2023,6,26,23,20,0,22.944
2023,6,26,23,30,0,22.92
2023,6,26,23,40,0,22.872
2023,6,26,23,50,0,22.896
2023,6,27,0,0,0,22.872
2023,6,27,0,10,0,22.848
2023,6,27,0,20,0,22.824
2023,6,27,0,30,0,22.8
2023,6,27,0,40,0,22.824
2023,6,27,0,50,0,22.848
2023,6,27,1,0,0,22.872
2023,6,27,1,10,0,22.8
2023,6,27,1,20,0,22.776
2023,6,27,1,30,0,22.729
2023,6,27,1,40,0,22.681
2023,6,27,1,50,0,22.609
2023,6,27,2,0,0,22.585
2023,6,27,2,10,0,22.561
2023,6,27,2,20,0,22.537
2023,6,27,2,30,0,22.633
2023,6,27,2,40,0,22.657
2023,6,27,2,50,0,22.633
2023,6,27,3,0,0,22.561
